"row.names","ID","choice","mode","modeLable","wh","wage","whCrossAge","whCrossEduY","whCrossMarriage","wageCrossAge","wageCrossEduY","wageCrossMarriage","whSquare","ySquare","whCrossWage"
"16.fullTimeInc",16,FALSE,2,"fullTimeInc",3.94367,1.96543668122271,169.57781,3.94367,3.94367,84.5137772925764,1.96543668122271,1.96543668122271,15.5525330689,3.86294134789573,7.75103367663755
"16.lightOverTInc",16,TRUE,3,"lightOverTInc",5.26296,2.8,226.30728,5.26296,5.26296,120.4,2.8,2.8,27.6987479616,7.84,14.736288
"16.heavyOverTInc",16,FALSE,4,"heavyOverTInc",7.33051,3.63421822742475,315.21193,7.33051,7.33051,156.271383779264,3.63421822742475,3.63421822742475,53.7363768601,13.2075421245463,26.6406730583194
"17.partTimeInc",17,FALSE,1,"partTimeInc",2.41749,0.892316294021119,48.3498,29.00988,2.41749,17.8463258804224,10.7077955282534,0.892316294021119,5.8442579001,0.796228368575584,2.15716571763311
"17.fullTimeInc",17,FALSE,2,"fullTimeInc",3.94367,1.96543668122271,78.8734,47.32404,3.94367,39.3087336244541,23.5852401746725,1.96543668122271,15.5525330689,3.86294134789573,7.75103367663755
"17.lightOverTInc",17,TRUE,3,"lightOverTInc",5.26296,2.8,105.2592,63.15552,5.26296,56,33.6,2.8,27.6987479616,7.84,14.736288
"17.heavyOverTInc",17,FALSE,4,"heavyOverTInc",7.33051,3.63421822742475,146.6102,87.96612,7.33051,72.684364548495,43.610618729097,3.63421822742475,53.7363768601,13.2075421245463,26.6406730583194
"18.partTimeInc",18,FALSE,1,"partTimeInc",2.41749,1.01979005030985,58.01976,38.67984,2.41749,24.4749612074364,16.3166408049576,1.01979005030985,5.8442579001,1.03997174671097,2.46533224872356
"18.fullTimeInc",18,FALSE,2,"fullTimeInc",3.94367,2.24621334996881,94.64808,63.09872,3.94367,53.9091203992514,35.9394135995009,2.24621334996881,15.5525330689,5.0454744135781,8.85832420187149
"18.lightOverTInc",18,TRUE,3,"lightOverTInc",5.26296,2.8,126.31104,84.20736,5.26296,67.2,44.8,2.8,27.6987479616,7.84,14.736288
"18.heavyOverTInc",18,FALSE,4,"heavyOverTInc",7.33051,4.153392259914,175.93224,117.28816,7.33051,99.681414237936,66.454276158624,4.153392259914,53.7363768601,17.2506672647135,30.4464834952222
"19.partTimeInc",19,FALSE,1,"partTimeInc",2.41749,0.254947512577463,94.28211,38.67984,2.41749,9.94295299052104,4.0791602012394,0.254947512577463,5.8442579001,0.0649982341694354,0.61633306218089
"19.fullTimeInc",19,FALSE,2,"fullTimeInc",3.94367,0.561553337492202,153.80313,63.09872,3.94367,21.9005801621959,8.98485339987523,0.561553337492202,15.5525330689,0.315342150848631,2.21458105046787
"19.lightOverTInc",19,FALSE,3,"lightOverTInc",5.26296,0.747739285714286,205.25544,84.20736,5.26296,29.1618321428571,11.9638285714286,0.747739285714286,27.6987479616,0.55911403940051,3.93532195114286
"19.heavyOverTInc",19,TRUE,4,"heavyOverTInc",7.33051,1,285.88989,117.28816,7.33051,39,16,1,53.7363768601,1,7.33051
"20.partTimeInc",20,FALSE,1,"partTimeInc",2.41749,0.757116855533071,125.70948,2.41749,2.41749,39.3700764877197,0.757116855533071,0.757116855533071,5.8442579001,0.573225932932285,1.83032242708264
"20.fullTimeInc",20,FALSE,2,"fullTimeInc",3.94367,1.66764324467381,205.07084,3.94367,3.94367,86.7174487230382,1.66764324467381,1.66764324467381,15.5525330689,2.7810339915062,6.57663463472277
"20.lightOverTInc",20,FALSE,3,"lightOverTInc",5.26296,2.22055909090909,273.67392,5.26296,5.26296,115.469072727273,2.22055909090909,2.22055909090909,27.6987479616,4.93088267621901,11.6867136730909
"20.heavyOverTInc",20,TRUE,4,"heavyOverTInc",7.33051,2.8,381.18652,7.33051,7.33051,145.6,2.8,2.8,53.7363768601,7.84,20.525428
"21.partTimeInc",21,TRUE,1,"partTimeInc",2.41749,2.8,137.79693,2.41749,2.41749,159.6,2.8,2.8,5.8442579001,7.84,6.768972
"21.fullTimeInc",21,FALSE,2,"fullTimeInc",3.94367,13.758056768559,224.78919,3.94367,3.94367,784.20923580786,13.758056768559,13.758056768559,15.5525330689,189.284126046891,54.2572357364629
"21.lightOverTInc",21,FALSE,3,"lightOverTInc",5.26296,18.3196125,299.98872,5.26296,5.26296,1044.2179125,18.3196125,18.3196125,27.6987479616,335.608202150156,96.415387803
"21.heavyOverTInc",21,FALSE,4,"heavyOverTInc",7.33051,25.4395275919732,417.83907,7.33051,7.33051,1450.05307274248,25.4395275919732,25.4395275919732,53.7363768601,647.169564102768,186.484711408236
"22.partTimeInc",22,FALSE,1,"partTimeInc",2.41749,2.07529987445635,120.8745,2.41749,2.41749,103.764993722818,2.07529987445635,2.07529987445635,5.8442579001,4.30686956891855,5.01701669349949
"22.fullTimeInc",22,FALSE,2,"fullTimeInc",3.94367,4.57110390690328,197.1835,3.94367,3.94367,228.555195345164,4.57110390690328,4.57110390690328,15.5525330689,20.8949909277064,18.0269253445373
"22.lightOverTInc",22,FALSE,3,"lightOverTInc",5.26296,6.08667733244681,263.148,5.26296,5.26296,304.33386662234,6.08667733244681,6.08667733244681,27.6987479616,37.0476409493218,32.0339393335743
"22.heavyOverTInc",22,TRUE,4,"heavyOverTInc",7.33051,10.931,366.5255,7.33051,7.33051,546.55,10.931,10.931,53.7363768601,119.486761,80.12980481
"23.partTimeInc",23,FALSE,1,"partTimeInc",2.41749,0.892316294021119,106.36956,2.41749,0,39.2619169369292,0.892316294021119,0,5.8442579001,0.796228368575584,2.15716571763311
"23.fullTimeInc",23,FALSE,2,"fullTimeInc",3.94367,1.96543668122271,173.52148,3.94367,0,86.4792139737991,1.96543668122271,0,15.5525330689,3.86294134789573,7.75103367663755
"23.lightOverTInc",23,TRUE,3,"lightOverTInc",5.26296,2.8,231.57024,5.26296,0,123.2,2.8,0,27.6987479616,7.84,14.736288
"23.heavyOverTInc",23,FALSE,4,"heavyOverTInc",7.33051,3.63421822742475,322.54244,7.33051,0,159.905602006689,3.63421822742475,0,53.7363768601,13.2075421245463,26.6406730583194
"24.partTimeInc",24,TRUE,1,"partTimeInc",2.41749,1,123.29199,2.41749,2.41749,51,1,1,5.8442579001,1,2.41749
"24.fullTimeInc",24,FALSE,2,"fullTimeInc",3.94367,6.55145560407569,201.12717,3.94367,3.94367,334.12423580786,6.55145560407569,6.55145560407569,15.5525330689,42.9215705321748,25.8367789221252
"24.lightOverTInc",24,FALSE,3,"lightOverTInc",5.26296,8.723625,268.41096,5.26296,5.26296,444.904875,8.723625,8.723625,27.6987479616,76.101633140625,45.91208943
"24.heavyOverTInc",24,FALSE,4,"heavyOverTInc",7.33051,12.1140607580825,373.85601,7.33051,7.33051,617.817098662207,12.1140607580825,12.1140607580825,53.7363768601,146.750468050514,88.8022435277313
"25.partTimeInc",25,FALSE,1,"partTimeInc",2.41749,0.283275013974958,41.09733,29.00988,0,4.81567523757429,3.3993001676995,0,5.8442579001,0.0802447335425129,0.684814513534322
"25.fullTimeInc",25,FALSE,2,"fullTimeInc",3.94367,0.623948152769113,67.04239,47.32404,0,10.6071185970749,7.48737783322936,0,15.5525330689,0.389311297343989,2.46064561163097
"25.lightOverTInc",25,FALSE,3,"lightOverTInc",5.26296,0.830821428571428,89.47032,63.15552,0,14.1239642857143,9.96985714285714,0,27.6987479616,0.690264246173469,4.37257994571429
"25.heavyOverTInc",25,TRUE,4,"heavyOverTInc",7.33051,1,124.61867,87.96612,0,17,12,0,53.7363768601,1,7.33051
"26.partTimeInc",26,FALSE,1,"partTimeInc",2.41749,0.999394249303653,53.18478,38.67984,2.41749,21.9866734846804,15.9903079888585,0.999394249303653,5.8442579001,0.998788865541213,2.41602560374909
"26.fullTimeInc",26,FALSE,2,"fullTimeInc",3.94367,2.20128908296943,86.76074,63.09872,3.94367,48.4283598253275,35.2206253275109,2.20128908296943,15.5525330689,4.8456736268004,8.68115771783406
"26.lightOverTInc",26,TRUE,3,"lightOverTInc",5.26296,2.8,115.78512,84.20736,5.26296,61.6,44.8,2.8,27.6987479616,7.84,14.736288
"26.heavyOverTInc",26,FALSE,4,"heavyOverTInc",7.33051,4.07032441471572,161.27122,117.28816,7.33051,89.5471371237458,65.1251906354515,4.07032441471572,53.7363768601,16.5675408410309,29.8375538253177
"27.partTimeInc",27,FALSE,1,"partTimeInc",2.41749,0.495731274456177,137.79693,38.67984,2.41749,28.2566826440021,7.93170039129884,0.495731274456177,5.8442579001,0.245749496473946,1.19842539868506
"27.fullTimeInc",27,TRUE,2,"fullTimeInc",3.94367,1,224.78919,63.09872,3.94367,57,16,1,15.5525330689,1,3.94367
"27.lightOverTInc",27,FALSE,3,"lightOverTInc",5.26296,1.4539375,299.98872,84.20736,5.26296,82.8744375,23.263,1.4539375,27.6987479616,2.11393425390625,7.652014905
"27.heavyOverTInc",27,FALSE,4,"heavyOverTInc",7.33051,2.01901012634708,417.83907,117.28816,7.33051,115.083577201784,32.3041620215533,2.01901012634708,53.7363768601,4.07640189029206,14.8003739212886
"28.partTimeInc",28,FALSE,1,"partTimeInc",2.41749,0.356926517608448,111.20454,38.67984,2.41749,16.4186198099886,5.71082428173516,0.356926517608448,5.8442579001,0.127396538972093,0.862866287053246
"28.fullTimeInc",28,FALSE,2,"fullTimeInc",3.94367,0.786174672489083,181.40882,63.09872,3.94367,36.1640349344978,12.5787947598253,0.786174672489083,15.5525330689,0.618070615663317,3.10041347065502
"28.lightOverTInc",28,TRUE,3,"lightOverTInc",5.26296,1,242.09616,84.20736,5.26296,46,16,1,27.6987479616,1,5.26296
"28.heavyOverTInc",28,FALSE,4,"heavyOverTInc",7.33051,1.4536872909699,337.20346,117.28816,7.33051,66.8696153846154,23.2589966555184,1.4536872909699,53.7363768601,2.11320673992741,10.6562692233278
"29.partTimeInc",29,TRUE,1,"partTimeInc",2.41749,10.931,87.02964,38.67984,2.41749,393.516,174.896,10.931,5.8442579001,119.486761,26.42558319
"29.fullTimeInc",29,FALSE,2,"fullTimeInc",3.94367,53.7104709061135,141.97212,63.09872,3.94367,1933.57695262009,859.367534497817,53.7104709061135,15.5525330689,2884.81468495647,211.816372798313
"29.lightOverTInc",29,FALSE,3,"lightOverTInc",5.26296,71.51845865625,189.46656,84.20736,5.26296,2574.664511625,1144.2953385,71.51845865625,27.6987479616,5114.88992856574,376.398787169497
"29.heavyOverTInc",29,FALSE,4,"heavyOverTInc",7.33051,99.3140986099498,263.89836,117.28816,7.33051,3575.30754995819,1589.0255777592,99.3140986099498,53.7363768601,9863.29018270684,728.022993001223
"30.partTimeInc",30,FALSE,1,"partTimeInc",2.41749,0.247865637228089,128.12697,2.41749,2.41749,13.1368787730887,0.247865637228089,0.247865637228089,5.8442579001,0.0614373741184864,0.599212699342532
"30.fullTimeInc",30,FALSE,2,"fullTimeInc",3.94367,0.545954633672974,209.01451,3.94367,3.94367,28.9355955846676,0.545954633672974,0.545954633672974,15.5525330689,0.298066462028992,2.1530649101771
"30.lightOverTInc",30,FALSE,3,"lightOverTInc",5.26296,0.72696875,278.93688,5.26296,5.26296,38.52934375,0.72696875,0.72696875,27.6987479616,0.528483563476563,3.8260074525
"30.heavyOverTInc",30,TRUE,4,"heavyOverTInc",7.33051,1,388.51703,7.33051,7.33051,53,1,1,53.7363768601,1,7.33051
"31.partTimeInc",31,TRUE,1,"partTimeInc",2.41749,10.931,123.29199,38.67984,2.41749,557.481,174.896,10.931,5.8442579001,119.486761,26.42558319
"31.fullTimeInc",31,FALSE,2,"fullTimeInc",3.94367,42.9683767248908,201.12717,63.09872,3.94367,2191.38721296943,687.494027598253,42.9683767248908,15.5525330689,1846.28139837214,169.45309823865
"31.lightOverTInc",31,FALSE,3,"lightOverTInc",5.26296,57.214766925,268.41096,84.20736,5.26296,2917.953113175,915.4362708,57.214766925,27.6987479616,3273.52955428207,301.119029735598
"31.heavyOverTInc",31,FALSE,4,"heavyOverTInc",7.33051,79.4512788879599,373.85601,117.28816,7.33051,4052.01522328595,1271.22046220736,79.4512788879599,53.7363768601,6312.50571693238,582.418394400979
"32.partTimeInc",32,FALSE,1,"partTimeInc",2.41749,0.254947512577463,50.76729,29.00988,2.41749,5.35389776412671,3.05937015092955,0.254947512577463,5.8442579001,0.0649982341694354,0.61633306218089
"32.fullTimeInc",32,FALSE,2,"fullTimeInc",3.94367,0.561553337492202,82.81707,47.32404,3.94367,11.7926200873362,6.73864004990643,0.561553337492202,15.5525330689,0.315342150848631,2.21458105046787
"32.lightOverTInc",32,FALSE,3,"lightOverTInc",5.26296,0.747739285714286,110.52216,63.15552,5.26296,15.702525,8.97287142857143,0.747739285714286,27.6987479616,0.55911403940051,3.93532195114286
"32.heavyOverTInc",32,TRUE,4,"heavyOverTInc",7.33051,1,153.94071,87.96612,7.33051,21,12,1,53.7363768601,1,7.33051
"33.partTimeInc",33,FALSE,1,"partTimeInc",2.41749,0.254947512577463,84.61215,36.26235,2.41749,8.92316294021119,3.82421268866194,0.254947512577463,5.8442579001,0.0649982341694354,0.61633306218089
"33.fullTimeInc",33,FALSE,2,"fullTimeInc",3.94367,0.561553337492202,138.02845,59.15505,3.94367,19.6543668122271,8.42330006238303,0.561553337492202,15.5525330689,0.315342150848631,2.21458105046787
"33.lightOverTInc",33,FALSE,3,"lightOverTInc",5.26296,0.747739285714286,184.2036,78.9444,5.26296,26.170875,11.2160892857143,0.747739285714286,27.6987479616,0.55911403940051,3.93532195114286
"33.heavyOverTInc",33,TRUE,4,"heavyOverTInc",7.33051,1,256.56785,109.95765,7.33051,35,15,1,53.7363768601,1,7.33051
