"","age","gender","edulevel","workowner","workhour","marriage","district","aftertwage","beforetaxinc","taxed","taxRate","groupe","uprateBTInc10to14","afterT10to14"
"7452",48,1,4,3,40,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7453",22,1,5,6,40,0,3,1100,1100,0,0,"lowInc",2539.3848864384,2539
"7454",40,1,5,3,40,1,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7455",39,0,4,3,40,1,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7456",41,1,4,3,56,1,3,1200,1200,0,0,"lowInc",2770.2380579328,2770
"7457",36,1,4,7,40,0,3,1400,1400,0,0,"lowInc",3231.9444009216,3231
"7458",46,1,4,3,40,1,3,1200,1200,0,0,"lowInc",2770.2380579328,2770
"7459",42,0,4,1,40,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7460",59,1,5,11,50,1,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7461",45,0,5,2,40,0,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7462",44,1,4,3,40,1,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7463",43,1,3,3,40,0,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7464",34,0,3,3,40,1,3,1400,1400,0,0,"lowInc",3231.9444009216,3231
"7466",32,0,4,3,40,1,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7467",31,1,4,7,70,1,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7469",46,1,4,1,50,1,3,1800,1800,0,0,"meadInc",4155.3570868992,4136
"7470",27,1,2,77,55,1,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7471",54,1,4,2,52,1,3,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"7473",56,1,4,3,40,1,3,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"7474",18,1,3,77,70,0,3,600,600,0,0,"lowInc",1385.1190289664,1385
"7478",35,1,1,77,21,1,3,700,700,0,0,"lowInc",1615.9722004608,1615
"7482",45,1,3,77,50,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7483",31,1,5,11,42,1,3,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"7484",21,0,3,11,56,0,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7485",37,1,2,77,45,1,3,900,900,0,0,"lowInc",2077.6785434496,2077
"7487",50,1,4,4,40,1,3,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"7488",52,1,2,7,56,1,3,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"7489",56,1,1,4,56,1,3,1700,1700,0,0,"meadInc",3924.5039154048,3912
"7490",39,0,3,6,30,1,3,1400,1400,0,0,"lowInc",3231.9444009216,3231
"7491",44,0,3,77,40,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7492",42,1,2,4,66,1,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7493",32,1,5,3,16,1,3,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"7494",53,1,4,5,50,0,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7495",38,0,5,7,45,1,3,1800,1800,0,0,"meadInc",4155.3570868992,4136
"7496",42,1,4,3,50,1,3,1900,1900,0,0,"meadInc",4386.2102583936,4360
"7497",29,1,6,6,38,0,3,7000,7781,781,0.100372702737437,"meadHighInc",17962.6852739793,15352
"7498",46,1,5,3,40,1,3,1200,1200,0,0,"lowInc",2770.2380579328,2770
"7499",43,0,4,3,50,1,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7500",27,1,5,3,40,0,3,300,300,0,0,"lowInc",692.5595144832,692
"7502",44,0,4,3,40,1,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7503",50,1,4,3,40,1,3,1100,1100,0,0,"lowInc",2539.3848864384,2539
"7504",48,1,5,3,40,1,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7505",45,1,6,6,50,1,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7506",36,0,5,6,40,1,3,1600,1600,0,0,"meadInc",3693.6507439104,3688
"7507",55,1,3,3,40,1,3,1700,1700,0,0,"meadInc",3924.5039154048,3912
"7508",28,1,6,7,40,0,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7509",39,0,4,6,40,1,3,700,700,0,0,"lowInc",1615.9722004608,1615
"7510",41,1,5,3,40,1,3,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"7511",36,0,4,3,40,1,3,1800,1800,0,0,"meadInc",4155.3570868992,4136
"7512",38,0,6,1,40,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7513",48,1,5,3,40,1,3,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"7514",39,0,5,3,40,1,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7515",42,1,5,3,40,1,3,1700,1700,0,0,"meadInc",3924.5039154048,3912
"7516",27,1,4,3,40,1,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7517",57,1,2,1,40,0,3,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"7518",43,1,5,11,28,1,3,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"7519",42,1,2,77,70,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7520",39,1,3,2,30,1,3,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"7521",39,0,3,7,42,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7522",46,1,5,2,40,1,3,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"7523",47,0,5,2,35,1,3,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"7525",45,0,1,11,84,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7526",48,1,3,11,98,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7527",40,0,5,2,30,1,3,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"7528",44,1,5,2,45,1,3,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"7529",47,0,4,3,40,0,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7530",37,0,3,7,56,1,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7531",35,1,5,6,80,1,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7532",36,0,4,3,40,1,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7533",40,0,3,11,84,1,3,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"7534",29,1,3,7,40,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7535",26,0,5,9,35,1,3,800,800,0,0,"lowInc",1846.8253719552,1846
"7536",30,1,6,1,42,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7537",31,1,6,7,54,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7539",25,0,5,7,40,1,3,10000,11531,1531,0.132772526233631,"meadHighInc",26619.6792050193,21845
"7540",26,0,5,2,40,1,3,1800,1800,0,0,"meadInc",4155.3570868992,4136
"7541",32,0,5,7,42,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7542",40,0,3,3,35,1,3,1200,1200,0,0,"lowInc",2770.2380579328,2770
"7543",38,1,4,3,30,1,3,1300,1300,0,0,"lowInc",3001.0912294272,3001
"7544",32,1,6,7,35,0,3,1400,1400,0,0,"lowInc",3231.9444009216,3231
"7545",51,1,4,2,40,0,3,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"7546",46,1,3,1,56,1,3,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"7547",23,0,4,7,40,0,3,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"7548",51,1,3,77,50,1,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7549",55,1,3,77,50,1,3,1500,1500,0,0,"lowInc",3462.797572416,3462
"7550",44,1,4,6,35,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7551",29,1,2,77,40,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7552",31,1,4,7,70,1,3,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"7553",48,1,4,77,50,1,3,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"7554",44,0,1,7,50,0,3,400,400,0,0,"lowInc",923.4126859776,923
"7556",30,0,4,11,70,0,3,1000,1000,0,0,"lowInc",2308.531714944,2308
"7557",53,1,4,1,50,1,3,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"7558",38,0,2,7,40,1,3,400,400,0,0,"lowInc",923.4126859776,923
"7559",49,1,5,1,40,1,3,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"7560",45,0,4,3,40,1,3,2000,2000,0,0,"meadInc",4617.063429888,4584
"7561",43,1,4,2,40,1,3,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"7562",37,0,6,3,40,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7563",32,0,6,2,40,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7564",18,0,3,12,70,0,1,750,750,0,0,"lowInc",1731.398786208,1731
"7565",42,1,3,7,50,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7566",38,0,5,5,40,1,2,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7567",45,0,3,3,80,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7568",35,1,5,3,70,1,2,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7569",41,1,4,7,50,1,4,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7570",33,0,3,7,40,1,4,850,850,0,0,"lowInc",1962.2519577024,1962
"7571",38,0,3,7,40,1,4,815,815,0,0,"lowInc",1881.45334767936,1881
"7572",52,1,3,3,40,1,4,850,850,0,0,"lowInc",1962.2519577024,1962
"7573",42,0,3,6,40,0,4,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7574",19,1,4,77,60,0,4,850,850,0,0,"lowInc",1962.2519577024,1962
"7575",53,1,3,77,35,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7576",35,1,3,3,60,1,4,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7577",47,1,4,77,30,1,4,850,850,0,0,"lowInc",1962.2519577024,1962
"7578",57,1,3,6,90,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7579",26,1,4,7,42,0,4,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7580",56,1,3,3,50,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7581",45,0,4,6,40,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7582",47,1,3,3,56,1,4,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7583",46,1,3,3,84,1,4,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7584",42,0,3,11,98,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7585",43,1,3,6,70,0,4,850,850,0,0,"lowInc",1962.2519577024,1962
"7586",50,1,3,7,60,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7587",52,1,2,1,30,1,4,240,240,0,0,"lowInc",554.04761158656,554
"7588",42,1,4,4,56,1,4,850,850,0,0,"lowInc",1962.2519577024,1962
"7589",39,0,4,1,56,1,4,806,806,0,0,"lowInc",1860.67656224486,1860
"7590",39,1,4,3,56,1,4,806,806,0,0,"lowInc",1860.67656224486,1860
"7591",54,1,1,7,56,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7592",50,1,4,3,50,1,4,1560,1560,0,0,"meadInc",3601.30947531264,3598
"7593",42,0,3,7,84,1,4,750,750,0,0,"lowInc",1731.398786208,1731
"7594",52,1,4,1,40,1,1,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7595",45,0,5,2,40,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7596",27,0,6,7,40,0,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7597",49,0,3,4,75,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7598",31,1,6,9,40,0,1,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7599",31,0,4,7,51,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7600",52,1,5,7,70,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7601",43,1,5,3,40,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7602",48,1,4,6,60,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7603",23,1,6,9,50,0,1,80000,115863,35863,0.309529357948612,"HighInc",267473.410088557,162190
"7604",35,0,1,8,60,1,1,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7605",48,1,4,3,70,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7606",47,1,3,11,50,1,1,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7607",31,1,5,7,40,1,1,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7608",55,1,2,7,70,1,1,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7609",46,1,3,3,35,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7610",58,1,1,1,75,1,1,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7611",33,0,3,7,40,1,1,1220,1220,0,0,"lowInc",2816.40869223168,2816
"7612",42,0,3,7,40,1,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7613",40,0,2,7,55,1,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7614",23,1,3,11,50,1,1,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7615",53,1,4,10,126,1,1,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7616",47,1,3,6,56,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7617",35,1,3,6,40,1,1,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7618",35,1,5,2,50,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7619",50,1,3,7,64,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7620",33,0,1,10,63,1,2,750,750,0,0,"lowInc",1731.398786208,1731
"7621",53,1,4,10,70,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7622",32,0,2,7,84,1,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7623",43,0,2,11,46,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7624",45,1,5,2,40,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7625",53,1,5,2,49,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7626",20,0,2,11,56,0,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7627",55,1,2,7,70,1,1,1430,1430,0,0,"lowInc",3301.20035236992,3301
"7628",58,1,2,7,56,1,1,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7629",47,1,5,1,40,1,2,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7630",37,1,3,11,70,1,2,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7631",46,1,3,14,40,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7632",38,1,3,77,56,1,2,750,750,0,0,"lowInc",1731.398786208,1731
"7633",32,1,3,17,60,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7634",31,0,4,7,56,1,2,750,750,0,0,"lowInc",1731.398786208,1731
"7635",28,0,5,2,56,0,2,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7636",40,0,5,2,40,1,2,1560,1560,0,0,"meadInc",3601.30947531264,3598
"7637",29,1,5,2,30,1,2,1140,1140,0,0,"lowInc",2631.72615503616,2631
"7638",51,1,3,77,84,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7639",48,1,4,10,40,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7640",26,0,2,7,50,1,2,606,606,0,0,"lowInc",1398.97021925606,1398
"7641",43,1,3,17,37.5,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7642",29,1,3,11,50,0,2,740,740,0,0,"lowInc",1708.31346905856,1708
"7643",22,0,4,11,70,0,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7644",25,0,4,2,40,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7645",27,0,2,7,40,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7646",55,1,3,1,56,1,2,750,750,0,0,"lowInc",1731.398786208,1731
"7647",48,0,4,7,50,1,2,750,750,0,0,"lowInc",1731.398786208,1731
"7648",51,1,4,1,40,1,2,850,850,0,0,"lowInc",1962.2519577024,1962
"7649",48,0,6,3,35,0,2,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7650",53,1,4,3,40,1,2,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7651",24,1,4,11,105,1,1,15000,17781,2781,0.156402901974017,"meadHighInc",41048.0024234193,32539
"7652",42,0,1,77,40,1,1,750,750,0,0,"lowInc",1731.398786208,1731
"7653",54,1,3,7,56,1,1,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7654",37,0,2,3,36,1,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7655",37,1,3,11,40,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7656",24,0,3,77,26,0,1,240,240,0,0,"lowInc",554.04761158656,554
"7657",52,1,3,14,30,1,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7658",37,0,3,9,60,1,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7659",27,1,3,11,30,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7660",42,0,2,10,40,1,1,750,750,0,0,"lowInc",1731.398786208,1731
"7661",49,0,3,7,56,1,1,750,750,0,0,"lowInc",1731.398786208,1731
"7662",44,1,5,5,56,1,1,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7663",42,1,4,7,40,1,1,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7664",31,0,4,5,40,1,1,1560,1560,0,0,"meadInc",3601.30947531264,3598
"7665",23,1,3,7,40,0,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7666",23,0,3,11,44,1,1,850,850,0,0,"lowInc",1962.2519577024,1962
"7667",57,1,2,17,37,0,1,1430,1430,0,0,"lowInc",3301.20035236992,3301
"7668",29,0,5,3,42,1,3,850,850,0,0,"lowInc",1962.2519577024,1962
"7669",48,0,2,11,74,1,3,240,240,0,0,"lowInc",554.04761158656,554
"7670",34,1,4,4,42,1,3,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7671",33,0,3,11,48,1,3,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7672",47,1,5,1,40,1,3,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7673",44,0,5,1,40,1,3,3160,3261,101,0.0309720944495553,"meadInc",7528.12192243238,7231
"7674",29,0,4,6,44,1,3,850,850,0,0,"lowInc",1962.2519577024,1962
"7675",18,1,2,7,55,0,3,850,850,0,0,"lowInc",1962.2519577024,1962
"7676",33,1,1,6,84,1,3,1930,1930,0,0,"meadInc",4455.46620984192,4427
"7677",36,0,5,11,56,1,3,750,750,0,0,"lowInc",1731.398786208,1731
"7678",21,0,3,7,60,0,3,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7679",32,1,4,7,40,1,3,3200,3305,105,0.0317700453857791,"meadInc",7629.69731788992,7322
"7680",27,0,7,3,35,1,3,5500,5970,470,0.0787269681742044,"meadHighInc",13781.9343382157,12216
"7681",35,0,5,3,40,1,3,1350,1350,0,0,"lowInc",3116.5178151744,3116
"7682",27,0,6,6,40,1,1,4300,4558,258,0.0566037735849057,"meadHighInc",10522.2875567148,9673
"7683",47,1,3,77,77,1,1,1750,1750,0,0,"meadInc",4039.930501152,4023
"7684",41,1,1,77,40,1,4,5300,5735,435,0.0758500435919791,"meadHighInc",13239.4293852038,11810
"7685",34,0,4,1,20,1,4,406,406,0,0,"lowInc",937.263876267264,937
"7686",52,1,6,7,45,1,4,8400,9531,1131,0.118665407617249,"meadHighInc",22002.6157751313,18382
"7687",56,1,5,1,50,1,4,4300,4558,258,0.0566037735849057,"meadHighInc",10522.2875567148,9673
"7688",35,1,4,3,61,1,4,1750,1750,0,0,"meadInc",4039.930501152,4023
"7689",29,0,6,1,40,1,4,1750,1750,0,0,"meadInc",4039.930501152,4023
"7690",31,0,6,11,77,1,4,2805,2866,61,0.0212840195394278,"meadInc",6616.25189502951,6410
"7691",44,1,1,7,56,1,4,3005,3088,83,0.0268782383419689,"meadInc",7128.74593574707,6871
"7692",46,1,2,3,56,1,4,1170,1170,0,0,"lowInc",2700.98210648448,2700
"7693",42,1,4,11,76,1,1,36000,45750,9750,0.213114754098361,"HighInc",105615.325958688,73169
"7694",41,0,4,11,76,1,1,36000,45750,9750,0.213114754098361,"HighInc",105615.325958688,73169
"7695",30,1,4,7,54,0,1,4300,4558,258,0.0566037735849057,"meadHighInc",10522.2875567148,9673
"7696",55,1,2,7,35,1,1,19200,23100,3900,0.168831168831169,"HighInc",53327.0826152064,41134
"7697",27,1,4,9,55,1,1,5300,5735,435,0.0758500435919791,"meadHighInc",13239.4293852038,11810
"7698",46,0,5,7,40,1,1,5400,5852,452,0.0772385509227615,"meadHighInc",13509.5275958523,12012
"7699",45,1,3,5,60,1,1,1210,1210,0,0,"lowInc",2793.32337508224,2793
"7700",57,1,3,14,28,0,1,2125,2131,6,0.00281557954012201,"meadInc",4919.48108454566,4877
"7701",37,0,6,2,63,1,1,5300,5735,435,0.0758500435919791,"meadHighInc",13239.4293852038,11810
"7702",41,0,2,7,63,1,1,775,775,0,0,"lowInc",1789.1120790816,1789
"7703",30,0,2,11,60,1,2,1380,1380,0,0,"lowInc",3185.77376662272,3185
"7704",39,1,4,7,76,1,1,5300,5735,435,0.0758500435919791,"meadHighInc",13239.4293852038,11810
"7705",32,1,3,77,56,1,2,332,332,0,0,"lowInc",766.432529361408,766
"7706",57,1,3,7,40,1,2,1750,1750,0,0,"meadInc",4039.930501152,4023
"7707",57,1,2,77,56,1,1,887,887,0,0,"lowInc",2047.66763115533,2047
"7708",37,1,5,3,35,1,1,5300,5735,435,0.0758500435919791,"meadHighInc",13239.4293852038,11810
"7709",38,0,6,2,45,1,1,5300,5735,435,0.0758500435919791,"meadHighInc",13239.4293852038,11810
"7710",18,1,3,7,40,0,1,1380,1380,0,0,"lowInc",3185.77376662272,3185
"7711",59,1,1,10,45,1,3,1380,1380,0,0,"lowInc",3185.77376662272,3185
"7712",47,1,3,77,70,1,3,1750,1750,0,0,"meadInc",4039.930501152,4023
"7713",27,1,3,3,50,1,3,1750,1750,0,0,"meadInc",4039.930501152,4023
"7714",39,1,4,3,40,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7715",46,1,1,11,70,1,1,360,360,0,0,"lowInc",831.07141737984,831
"7716",32,0,3,7,40,1,2,560,560,0,0,"lowInc",1292.77776036864,1292
"7717",26,1,6,3,56,0,4,4600,4911,311,0.0633272245978416,"meadHighInc",11337.19925209,10325
"7718",42,1,3,11,60,1,4,14000,16531,2531,0.153106285161212,"meadHighInc",38162.3377797393,30502
"7719",45,0,5,4,56,1,4,4100,4323,223,0.0515845477677539,"meadHighInc",9979.78260370291,9239
"7720",38,1,5,2,84,1,4,2488,2514,26,0.0103420843277645,"meadInc",5803.64873136922,5678
"7721",47,1,1,7,50,1,4,4100,4323,223,0.0515845477677539,"meadHighInc",9979.78260370291,9239
"7722",32,1,6,7,50,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7723",30,0,6,9,40,1,1,13000,15281,2281,0.149270335711014,"meadHighInc",35276.6731360593,28337
"7724",51,1,3,6,45,1,1,4600,4911,311,0.0633272245978416,"meadHighInc",11337.19925209,10325
"7725",43,0,6,7,40,1,1,13000,15281,2281,0.149270335711014,"meadHighInc",35276.6731360593,28337
"7726",33,1,6,9,45,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7727",34,1,4,7,44,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7728",29,1,6,9,40,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7729",31,1,7,9,70,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7730",31,1,7,9,56,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7731",39,1,5,1,40,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7732",28,1,2,11,55,1,1,4100,4323,223,0.0515845477677539,"meadHighInc",9979.78260370291,9239
"7733",54,0,5,3,50,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7734",29,0,5,9,40,0,1,4700,5029,329,0.0654205607476635,"meadHighInc",11609.6059944534,10543
"7735",43,1,6,5,35,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7736",25,0,6,3,40,0,1,4600,4911,311,0.0633272245978416,"meadHighInc",11337.19925209,10325
"7737",39,0,4,4,45,1,1,1131,1131,0,0,"lowInc",2610.94936960166,2610
"7738",28,1,3,7,40,0,1,14000,16531,2531,0.153106285161212,"meadHighInc",38162.3377797393,30502
"7739",41,1,3,7,63,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7740",51,1,4,14,70,1,2,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7741",44,1,2,10,56,1,2,13000,15281,2281,0.149270335711014,"meadHighInc",35276.6731360593,28337
"7742",38,0,3,10,45,1,2,13000,15281,2281,0.149270335711014,"meadHighInc",35276.6731360593,28337
"7743",39,1,6,3,40,1,2,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7744",53,1,5,7,30,0,2,13000,15281,2281,0.149270335711014,"meadHighInc",35276.6731360593,28337
"7745",42,0,1,11,20,0,2,440,440,0,0,"lowInc",1015.75395457536,1015
"7746",36,1,3,11,84,1,1,150000,243136,93136,0.383061331929455,"HighInc",561287.167044624,323788
"7747",40,1,6,2,40,1,1,5600,6088,488,0.0801576872536137,"meadHighInc",14054.3410805791,12421
"7748",59,1,2,5,20,1,1,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7749",32,0,4,9,40,1,1,560,560,0,0,"lowInc",1292.77776036864,1292
"7750",41,1,2,77,70,1,3,360,360,0,0,"lowInc",831.07141737984,831
"7751",43,1,1,77,35,1,3,440,440,0,0,"lowInc",1015.75395457536,1015
"7752",33,0,4,2,35,1,3,737,737,0,0,"lowInc",1701.38787391373,1701
"7753",32,1,4,14,21,1,3,360,360,0,0,"lowInc",831.07141737984,831
"7754",47,1,3,77,56,1,3,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
"7755",42,1,3,77,57,1,3,14000,16531,2531,0.153106285161212,"meadHighInc",38162.3377797393,30502
"7756",36,1,3,11,59.5,1,3,12000,14031,2031,0.14475090870216,"meadHighInc",32391.0084923793,26174
