"","age","gender","edulevel","workowner","workhour","marriage","district","aftertwage","beforetaxinc","taxed","taxRate","groupe","uprateBTInc14to10","afterT14to10"
"6339",48,0,3,4,140,1,1,2600,2600,0,0,"lowInc",1126,1126
"6340",26,1,4,4,84,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6341",34,1,2,3,60,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6342",32,1,6,4,55,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6343",38,1,6,3,60,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6344",38,1,4,2,30,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6345",27,1,3,4,84,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6346",57,1,3,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6347",30,1,3,4,80,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6348",47,0,3,4,63,1,1,2600,2600,0,0,"lowInc",1126,1126
"6349",32,1,3,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6350",59,1,2,4,50,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6351",30,1,3,5,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6352",24,1,3,4,60,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6353",47,1,2,3,56,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6354",29,1,3,3,63,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6355",35,1,4,4,56,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6356",45,1,6,2,40,1,2,2600,2600,0,0,"lowInc",1126,1126
"6357",55,1,3,1,38,1,2,3300,3300,0,0,"meadInc",1429,1429
"6358",39,1,3,3,56,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6359",40,0,6,1,54,1,2,2600,2600,0,0,"lowInc",1126,1126
"6360",29,1,5,3,48,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6361",42,1,1,4,70,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6362",30,1,2,3,56,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6363",16,1,3,1,31,0,2,2600,2600,0,0,"lowInc",1126,1126
"6364",34,1,3,4,77,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6365",55,1,4,4,63,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6366",21,1,3,4,70,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6367",31,1,3,4,24,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6368",29,0,3,4,24,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6369",39,1,3,4,63,0,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6370",50,1,3,4,63,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6371",52,1,6,2,40,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6372",34,1,4,3,60,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6373",45,0,5,2,40,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6374",35,1,3,4,70,0,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6375",23,0,4,4,48,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6376",40,1,5,3,45,1,2,2600,2600,0,0,"lowInc",1126,1126
"6377",17,1,3,4,56,0,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6378",24,1,4,5,72,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6379",24,1,3,4,48,0,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6380",25,0,3,4,100,0,1,2600,2600,0,0,"lowInc",1126,1126
"6381",29,0,4,4,48,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6382",36,1,3,4,56,0,4,2600,2600,0,0,"lowInc",1126,1126
"6383",29,1,6,3,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6384",28,1,4,3,40,0,1,3300,3300,0,0,"meadInc",1429,1429
"6385",23,1,4,4,42,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6386",24,1,5,3,40,1,4,2600,2600,0,0,"lowInc",1126,1126
"6387",48,1,4,4,12,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6388",33,1,3,4,45,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6389",24,1,2,4,84,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6390",40,0,6,3,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6391",22,1,4,4,45,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6392",36,1,5,3,48,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6393",44,1,6,1,48,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6394",30,0,7,3,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6395",40,1,3,4,63,1,4,3300,3300,0,0,"meadInc",1429,1429
"6396",42,1,3,4,11,1,4,3300,3300,0,0,"meadInc",1429,1429
"6397",49,1,2,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6398",28,1,4,4,60,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6399",52,0,5,2,50,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6400",42,1,5,3,96,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6401",44,1,3,2,50,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6402",42,1,5,3,60,1,4,2600,2600,0,0,"lowInc",1126,1126
"6403",41,1,2,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6404",24,1,3,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6405",25,0,1,4,84,1,4,3300,3300,0,0,"meadInc",1429,1429
"6406",25,0,5,4,48,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6407",37,0,4,5,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6408",43,1,3,4,48,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6409",28,1,6,4,56,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6410",52,1,4,6,63,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6411",46,1,3,3,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6412",35,1,4,4,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6413",27,1,6,4,60,1,4,3300,3300,0,0,"meadInc",1429,1429
"6414",21,1,3,4,84,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6415",47,1,5,2,48,1,4,3300,3300,0,0,"meadInc",1429,1429
"6416",27,1,6,3,56,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6417",25,1,5,4,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6418",45,1,6,8,40,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6419",27,1,2,4,56,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6420",36,1,3,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6421",36,1,2,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6422",50,1,2,4,84,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6423",30,1,3,4,48,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6424",46,1,4,4,54,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6425",42,0,6,3,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6426",42,1,5,3,45,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6427",41,0,4,4,50,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6428",46,1,3,8,32,1,4,2600,2600,0,0,"lowInc",1126,1126
"6429",28,1,6,2,40,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6430",56,1,2,4,48,1,4,2600,2600,0,0,"lowInc",1126,1126
"6431",33,1,5,3,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6432",49,1,2,4,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6433",45,1,2,4,8,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6434",28,1,3,4,77,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6435",54,1,3,4,56,1,4,2600,2600,0,0,"lowInc",1126,1126
"6436",25,1,6,4,45,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6437",31,1,2,3,66,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6438",29,1,2,4,63,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6439",24,0,3,4,50,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6440",33,1,2,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6441",34,1,2,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6442",44,1,1,4,8,1,4,3300,3300,0,0,"meadInc",1429,1429
"6443",27,1,5,5,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6444",27,1,3,4,63,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6445",31,1,3,4,40,0,4,2600,2600,0,0,"lowInc",1126,1126
"6446",29,1,3,4,84,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6447",41,1,2,3,100,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6448",25,1,3,9,15,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6449",35,1,6,1,40,1,4,2600,2600,0,0,"lowInc",1126,1126
"6450",51,1,4,4,35,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6451",36,1,3,4,77,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6452",27,1,3,4,15,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6453",34,0,6,2,40,0,4,2600,2600,0,0,"lowInc",1126,1126
"6454",24,0,5,3,72,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6455",39,1,2,4,56,1,4,2600,2600,0,0,"lowInc",1126,1126
"6456",37,1,4,4,56,1,4,2600,2600,0,0,"lowInc",1126,1126
"6457",35,1,3,4,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6458",46,1,4,3,40,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6459",29,0,5,3,40,1,4,2600,2600,0,0,"lowInc",1126,1126
"6460",43,1,5,2,40,1,4,3300,3300,0,0,"meadInc",1429,1429
"6461",30,1,3,4,84,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6462",51,0,6,2,40,1,4,3300,3300,0,0,"meadInc",1429,1429
"6463",46,1,4,4,56,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6464",54,1,2,4,50,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6465",52,1,4,4,40,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6466",46,1,4,4,50,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6467",39,1,4,3,50,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6468",38,1,3,4,60,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6469",43,1,6,4,40,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6470",26,1,6,4,48,0,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6471",32,1,4,3,4,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6472",43,1,3,4,84,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6473",46,0,4,4,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6474",35,1,6,2,40,1,4,2600,2600,0,0,"lowInc",1126,1126
"6475",28,0,5,3,40,1,1,2600,2600,0,0,"lowInc",1126,1126
"6476",27,1,5,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6477",52,1,3,4,48,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6478",29,1,5,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6479",52,1,3,2,40,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6480",53,1,3,3,70,1,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6481",22,1,4,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6482",40,0,3,8,80,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6483",29,1,6,4,56,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6484",24,1,3,4,50,0,4,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6485",25,0,6,2,33,0,4,2600,2600,0,0,"lowInc",1126,1126
"6486",51,1,4,1,40,0,3,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6487",26,1,4,4,48,0,3,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6488",42,0,3,4,60,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6489",46,0,3,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6490",48,0,4,3,50,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6491",25,0,5,5,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6492",54,1,4,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6493",44,0,5,6,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6494",29,1,6,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6495",29,0,6,2,36,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6496",31,1,4,4,42,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6497",21,1,4,3,60,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6498",28,1,5,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6499",59,1,3,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6500",24,1,6,5,50,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6501",26,1,4,3,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6502",54,1,3,3,20,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6503",51,1,4,77,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6504",45,1,5,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6505",59,1,3,2,42,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6506",29,0,7,5,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6507",30,0,3,2,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6508",53,1,3,4,40,0,1,2600,2600,0,0,"lowInc",1126,1126
"6509",50,1,3,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6510",27,1,4,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6511",36,0,6,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6512",32,0,6,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6513",24,1,6,5,45,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6514",46,1,3,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6515",26,0,6,5,45,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6516",30,0,6,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6517",47,1,4,4,54,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6518",33,1,4,4,9.19999980926514,1,1,2600,2600,0,0,"lowInc",1126,1126
"6519",32,1,5,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6520",27,0,6,5,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6521",50,1,3,3,20,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6522",39,1,3,3,72,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6523",27,0,5,5,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6524",38,1,4,5,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6525",33,0,5,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6526",43,1,2,6,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6527",43,1,2,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6528",22,1,3,4,72,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6529",35,1,3,4,60,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6530",36,1,3,5,48,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6531",51,1,4,4,40,1,1,2600,2600,0,0,"lowInc",1126,1126
"6532",33,0,4,5,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6533",29,0,6,77,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6534",52,1,4,3,50,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6535",56,1,3,4,44,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6536",41,1,2,4,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6537",42,0,3,4,70,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6538",48,1,3,4,40,1,1,2600,2600,0,0,"lowInc",1126,1126
"6539",24,0,6,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6540",34,0,5,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6541",23,1,5,1,40,0,1,2600,2600,0,0,"lowInc",1126,1126
"6542",31,1,4,2,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6543",45,1,4,3,44,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6544",30,0,6,5,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6545",50,1,4,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6546",37,1,3,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6547",23,1,5,1,65,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6548",43,1,3,3,60,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6549",27,1,6,1,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6550",36,0,4,3,42,0,1,2600,2600,0,0,"lowInc",1126,1126
"6551",34,0,3,4,33,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6552",40,1,4,8,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6553",35,1,3,5,54,1,1,3300,3300,0,0,"meadInc",1429,1429
"6554",42,0,3,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6555",32,0,4,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6556",57,1,4,3,35,1,1,3300,3300,0,0,"meadInc",1429,1429
"6557",40,1,5,1,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6558",33,1,3,4,84,1,1,2600,2600,0,0,"lowInc",1126,1126
"6559",33,0,4,5,72,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6560",58,1,1,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6561",35,1,3,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6562",45,1,2,4,48,1,1,2600,2600,0,0,"lowInc",1126,1126
"6563",55,1,3,4,48,1,1,2600,2600,0,0,"lowInc",1126,1126
"6564",51,1,1,4,60,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6565",32,0,4,5,40,0,1,2600,2600,0,0,"lowInc",1126,1126
"6566",35,1,5,77,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6567",44,0,2,5,44,1,1,2600,2600,0,0,"lowInc",1126,1126
"6568",47,1,3,4,56,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6569",30,1,3,4,70,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6570",34,1,2,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6571",48,1,3,4,9,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6572",29,1,1,77,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6573",26,1,2,4,45,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6574",58,1,3,4,48,1,1,3300,3300,0,0,"meadInc",1429,1429
"6575",42,1,3,4,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6576",27,1,6,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6577",23,1,5,4,48,1,1,3300,3300,0,0,"meadInc",1429,1429
"6578",40,0,3,4,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6579",52,0,5,2,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6580",52,1,4,4,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6581",36,1,5,5,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6582",41,1,4,77,50,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6583",43,1,4,5,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6584",25,0,4,4,36,1,1,2600,2600,0,0,"lowInc",1126,1126
"6585",27,1,4,4,56,1,1,3300,3300,0,0,"meadInc",1429,1429
"6586",39,1,3,4,56,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6587",43,1,2,4,63,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6588",38,0,3,4,63,1,1,3300,3300,0,0,"meadInc",1429,1429
"6589",29,1,6,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6590",35,1,4,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6591",27,1,4,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6592",29,0,6,4,35,0,1,2600,2600,0,0,"lowInc",1126,1126
"6593",28,0,6,2,50,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6594",46,1,3,4,56,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6595",23,0,5,4,35,1,1,2600,2600,0,0,"lowInc",1126,1126
"6596",26,1,4,4,48,1,1,3300,3300,0,0,"meadInc",1429,1429
"6597",52,0,1,4,63,1,1,2600,2600,0,0,"lowInc",1126,1126
"6598",30,0,5,4,42,1,1,2600,2600,0,0,"lowInc",1126,1126
"6599",35,1,3,4,70,1,1,3300,3300,0,0,"meadInc",1429,1429
"6600",34,1,3,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6601",37,1,-8,3,35,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6602",49,0,1,4,48,1,1,2600,2600,0,0,"lowInc",1126,1126
"6603",50,0,2,3,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6604",31,1,5,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6605",37,1,2,4,56,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6606",23,1,6,4,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6607",24,0,2,4,70,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6608",38,1,3,4,50,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6609",21,1,5,4,40,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6610",44,1,3,4,56,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6611",36,1,3,4,40,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6612",30,1,4,5,48,1,1,3300,3300,0,0,"meadInc",1429,1429
"6613",28,0,3,4,80,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6614",34,1,3,4,56,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6615",22,1,2,4,48,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6616",57,1,2,4,48,0,2,2600,2600,0,0,"lowInc",1126,1126
"6617",52,1,4,4,84,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6618",30,0,4,4,51,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6619",35,1,3,4,60,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6620",42,1,2,9,48,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6621",46,1,3,4,70,0,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6622",37,1,5,3,37.5,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6623",33,1,2,4,72,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6624",50,1,3,4,45,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6625",32,1,3,4,60,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6626",56,1,6,4,51,1,2,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6627",26,0,4,4,48,0,2,3300,3300,0,0,"meadInc",1429,1429
"6628",46,1,1,6,56,1,3,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6629",39,1,4,3,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6630",27,1,3,4,100,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6631",34,0,3,5,48,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6632",25,1,5,5,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6633",20,1,3,5,66,1,1,3300,3300,0,0,"meadInc",1429,1429
"6634",26,1,5,4,40,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6635",49,0,4,4,84,1,1,2600,2600,0,0,"lowInc",1126,1126
"6636",39,1,1,1,63,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6637",19,0,5,2,40,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6638",49,1,2,9,56,0,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6639",51,1,3,9,70,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6640",52,0,4,3,25,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6641",37,1,3,4,60,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
"6642",34,0,3,4,60,0,1,3300,3300,0,0,"meadInc",1429,1429
"6643",27,1,7,2,7,1,1,4000,4015,15,0.0037359900373599,"meadInc",1739,1739
